,date,open,high,low,close,volume
39,2023-09-01 14:20:00,190.99,190.99,190.82,190.83,124118
40,2023-09-01 14:25:00,190.82,190.85,190.6,190.7,219121
41,2023-09-01 14:30:00,190.7,190.71,190.61,190.64,146573
42,2023-09-01 14:35:00,190.65,190.65,190.57,190.64,131275
43,2023-09-01 14:40:00,190.64,190.74,190.63,190.7,421155
44,2023-09-01 14:45:00,190.71,190.76,190.66,190.66,153483
45,2023-09-01 14:50:00,190.67,190.75,190.66,190.68,82328
46,2023-09-01 14:55:00,190.68,190.75,190.64,190.75,84073
47,2023-09-01 15:00:00,190.75,190.79,190.68,190.74,102157
48,2023-09-01 15:05:00,190.74,190.76,190.63,190.74,345720
49,2023-09-01 15:10:00,190.74,190.77,190.65,190.7,187693
50,2023-09-01 15:15:00,190.7,190.7,190.61,190.7,91757
51,2023-09-01 15:20:00,190.7,190.77,190.66,190.77,91311
52,2023-09-01 15:25:00,190.77,190.82,190.73,190.78,156144
53,2023-09-01 15:30:00,190.78,190.88,190.76,190.81,317228
54,2023-09-01 15:35:00,190.81,190.82,190.71,190.79,495422
55,2023-09-01 15:40:00,190.79,190.85,190.7,190.71,214238
56,2023-09-01 15:45:00,190.71,190.74,190.59,190.71,318685
57,2023-09-01 15:50:00,190.7,190.76,190.6,190.75,703795
58,2023-09-01 15:55:00,190.76,190.89,190.64,190.79,1512428
59,2023-09-05 09:30:00,189.65,189.9,188.98,189.16,1170686
60,2023-09-05 09:35:00,188.95,189.21,188.05,188.08,1018521
61,2023-09-05 09:40:00,188.07,188.2,187.77,187.87,968668
62,2023-09-05 09:45:00,187.88,188.03,187.56,187.59,805651
63,2023-09-05 09:50:00,187.57,187.58,187.12,187.41,1045108
64,2023-09-05 09:55:00,187.36,187.75,187.33,187.46,883084
65,2023-09-05 10:00:00,187.46,187.71,187.36,187.52,732232
66,2023-09-05 10:05:00,187.51,187.93,187.51,187.8,613075
67,2023-09-05 10:10:00,187.81,188.19,187.74,188.01,648089
68,2023-09-05 10:15:00,188.01,188.07,187.74,187.85,430284
69,2023-09-05 10:20:00,187.86,188.0,187.76,187.9,482124
70,2023-09-05 10:25:00,187.88,187.91,187.58,187.66,435109
71,2023-09-05 10:30:00,187.66,187.85,187.39,187.4,353345
72,2023-09-05 10:35:00,187.41,187.48,187.18,187.4,364782
73,2023-09-05 10:40:00,187.4,187.6,187.34,187.53,236641
74,2023-09-05 10:45:00,187.54,187.79,187.37,187.72,307544
75,2023-09-05 10:50:00,187.71,187.76,187.54,187.55,342205
76,2023-09-05 10:55:00,187.55,187.88,187.49,187.87,269894
77,2023-09-05 11:00:00,187.87,188.27,187.87,188.25,442273
78,2023-09-05 11:05:00,188.25,188.39,188.19,188.19,673834
79,2023-09-05 11:10:00,188.19,188.19,187.92,188.12,367396
80,2023-09-05 11:15:00,188.11,188.2,187.98,188.02,277807
81,2023-09-05 11:20:00,188.02,188.03,187.85,187.86,416008
82,2023-09-05 11:25:00,187.85,187.86,187.71,187.75,195355
83,2023-09-05 11:30:00,187.74,187.84,187.62,187.72,201727
84,2023-09-05 11:35:00,187.72,187.8,187.45,187.64,202016
85,2023-09-05 11:40:00,187.65,187.65,187.54,187.57,196536
86,2023-09-05 11:45:00,187.56,187.74,187.54,187.68,343615
87,2023-09-05 11:50:00,187.68,187.76,187.43,187.46,112181
88,2023-09-05 11:55:00,187.46,187.56,187.44,187.5,158094
89,2023-09-05 12:00:00,187.49,187.59,187.45,187.51,126934
90,2023-09-05 12:05:00,187.51,187.59,187.49,187.54,83864
91,2023-09-05 12:10:00,187.54,187.81,187.52,187.75,154141
92,2023-09-05 12:15:00,187.74,187.75,187.57,187.64,94494
93,2023-09-05 12:20:00,187.64,187.79,187.58,187.77,128148
94,2023-09-05 12:25:00,187.77,187.78,187.65,187.75,331559
95,2023-09-05 12:30:00,187.75,187.88,187.74,187.79,119346
96,2023-09-05 12:35:00,187.79,187.83,187.71,187.8,58659
97,2023-09-05 12:40:00,187.8,187.84,187.74,187.84,380624
98,2023-09-05 12:45:00,187.84,187.88,187.69,187.72,118251
99,2023-09-05 12:50:00,187.72,187.74,187.65,187.69,223922
100,2023-09-05 12:55:00,187.68,187.7,187.57,187.6,115768
101,2023-09-05 13:00:00,187.6,187.66,187.45,187.46,129125
102,2023-09-05 13:05:00,187.45,187.46,187.21,187.23,199221
103,2023-09-05 13:10:00,187.22,187.31,187.21,187.23,153830
104,2023-09-05 13:15:00,187.23,187.24,187.13,187.18,200165
105,2023-09-05 13:20:00,187.17,187.32,187.08,187.3,344073
106,2023-09-05 13:25:00,187.3,187.34,187.24,187.29,75901
107,2023-09-05 13:30:00,187.29,187.42,187.26,187.26,303408
108,2023-09-05 13:35:00,187.26,187.38,187.26,187.34,244387
109,2023-09-05 13:40:00,187.33,187.38,187.26,187.3,102954
110,2023-09-05 13:45:00,187.3,187.34,187.24,187.26,60897
111,2023-09-05 13:50:00,187.26,187.29,187.22,187.26,100024
112,2023-09-05 13:55:00,187.26,187.27,187.16,187.24,101608
113,2023-09-05 14:00:00,187.26,187.28,187.17,187.2,7428
114,2023-09-05 14:05:00,187.19,187.19,187.02,187.08,137509
115,2023-09-05 14:10:00,187.04,187.17,187.01,187.16,212221
116,2023-09-05 14:15:00,187.16,187.37,187.15,187.35,201897
117,2023-09-05 14:20:00,187.35,187.36,187.12,187.13,181453
118,2023-09-05 14:25:00,187.13,187.24,187.13,187.21,99219
119,2023-09-05 14:30:00,187.22,187.26,187.1,187.16,118015
120,2023-09-05 14:35:00,187.15,187.16,187.07,187.11,120443
121,2023-09-05 14:40:00,187.1,187.21,187.09,187.15,91025
122,2023-09-05 14:45:00,187.15,187.22,187.11,187.2,117591
123,2023-09-05 14:50:00,187.19,187.25,187.16,187.23,217659
124,2023-09-05 14:55:00,187.24,187.28,187.18,187.26,113145
125,2023-09-05 15:00:00,187.25,187.26,187.08,187.11,198399
126,2023-09-05 15:05:00,187.12,187.16,187.04,187.07,167917
127,2023-09-05 15:10:00,187.08,187.12,186.96,187.0,256404
128,2023-09-05 15:15:00,186.99,187.04,186.96,187.03,261968
129,2023-09-05 15:20:00,187.03,187.12,187.02,187.04,239346
130,2023-09-05 15:25:00,187.04,187.04,186.93,187.03,133946
131,2023-09-05 15:30:00,187.04,187.15,187.01,187.15,273436
132,2023-09-05 15:35:00,187.15,187.33,187.11,187.29,326141
133,2023-09-05 15:40:00,187.29,187.3,187.15,187.15,417733
134,2023-09-05 15:45:00,187.15,187.23,187.1,187.1,681104
135,2023-09-05 15:50:00,187.1,187.14,186.88,186.9,671184
136,2023-09-05 15:55:00,186.91,187.0,186.77,186.85,1533649
137,2023-09-06 09:30:00,187.18,187.6,187.04,187.56,1240703
138,2023-09-06 09:35:00,187.55,187.68,187.16,187.52,808486
139,2023-09-06 09:40:00,187.53,188.05,187.52,187.88,595533
140,2023-09-06 09:45:00,187.89,188.09,187.34,187.55,528224
141,2023-09-06 09:50:00,187.54,187.72,187.27,187.32,297657
142,2023-09-06 09:55:00,187.32,187.47,187.19,187.25,205116
143,2023-09-06 10:00:00,187.23,187.3,186.53,186.65,741147
144,2023-09-06 10:05:00,186.65,187.0,186.53,186.81,815066
145,2023-09-06 10:10:00,186.8,186.96,186.59,186.71,497084
146,2023-09-06 10:15:00,186.72,187.19,186.71,187.18,553601
147,2023-09-06 10:20:00,187.19,187.22,186.53,186.54,322332
148,2023-09-06 10:25:00,186.54,186.71,186.42,186.44,371697
149,2023-09-06 10:30:00,186.44,186.7,186.4,186.67,251521
150,2023-09-06 10:35:00,186.68,186.85,186.49,186.57,313989
151,2023-09-06 10:40:00,186.57,186.67,186.43,186.46,298028
152,2023-09-06 10:45:00,186.46,186.46,186.24,186.3,244972
153,2023-09-06 10:50:00,186.29,186.3,186.01,186.26,446053
154,2023-09-06 10:55:00,186.26,186.29,186.09,186.13,254911
155,2023-09-06 11:00:00,186.13,186.14,185.9,186.04,635177
156,2023-09-06 11:05:00,186.02,186.1,185.82,185.85,298579
157,2023-09-06 11:10:00,185.85,185.96,185.75,185.81,364783
158,2023-09-06 11:15:00,185.81,185.93,185.76,185.88,253194
159,2023-09-06 11:20:00,185.88,185.91,185.64,185.68,250171
160,2023-09-06 11:25:00,185.68,185.94,185.68,185.79,188117
161,2023-09-06 11:30:00,185.78,185.8,185.55,185.68,179034
162,2023-09-06 11:35:00,185.57,185.85,185.57,185.7,164729
163,2023-09-06 11:40:00,185.7,185.86,185.66,185.84,183598
164,2023-09-06 11:45:00,185.84,185.91,185.72,185.75,130565
165,2023-09-06 11:50:00,185.76,185.88,185.71,185.82,144772
166,2023-09-06 11:55:00,185.8,185.87,185.68,185.7,317897
167,2023-09-06 12:00:00,185.69,185.79,185.65,185.76,150098
168,2023-09-06 12:05:00,185.76,185.84,185.63,185.63,109594
169,2023-09-06 12:10:00,185.64,185.77,185.6,185.74,143050
170,2023-09-06 12:15:00,185.77,185.79,185.6,185.62,146641
171,2023-09-06 12:20:00,185.61,185.64,185.52,185.56,155536
172,2023-09-06 12:25:00,185.56,185.59,185.28,185.38,295233
173,2023-09-06 12:30:00,185.37,185.43,185.29,185.43,161467
174,2023-09-06 12:35:00,185.42,185.42,185.27,185.3,187711
175,2023-09-06 12:40:00,185.3,185.3,185.09,185.1,247278
176,2023-09-06 12:45:00,185.11,185.22,185.1,185.2,241972
177,2023-09-06 12:50:00,185.2,185.27,185.19,185.21,120766
178,2023-09-06 12:55:00,185.19,185.29,185.16,185.23,136530
179,2023-09-06 13:00:00,185.18,185.26,185.09,185.24,215831
180,2023-09-06 13:05:00,185.24,185.4,185.18,185.37,310419
181,2023-09-06 13:10:00,185.37,185.5,185.22,185.5,221846
182,2023-09-06 13:15:00,185.5,185.82,185.44,185.75,442314
183,2023-09-06 13:20:00,185.75,185.77,185.55,185.59,184170
184,2023-09-06 13:25:00,185.59,185.62,185.48,185.54,158158
185,2023-09-06 13:30:00,185.54,185.65,185.51,185.58,95513
186,2023-09-06 13:35:00,185.58,185.66,185.53,185.65,106921
187,2023-09-06 13:40:00,185.65,185.65,185.49,185.62,396331
188,2023-09-06 13:45:00,185.62,185.76,185.59,185.72,155251
189,2023-09-06 13:50:00,185.71,185.73,185.58,185.59,119302
190,2023-09-06 13:55:00,185.59,185.74,185.57,185.64,192254
191,2023-09-06 14:00:00,185.63,185.74,185.57,185.66,161610
192,2023-09-06 14:05:00,185.67,185.81,185.66,185.76,176781
193,2023-09-06 14:10:00,185.77,185.81,185.7,185.79,474442
194,2023-09-06 14:15:00,185.79,185.8,185.65,185.77,179740
195,2023-09-06 14:20:00,185.76,185.76,185.68,185.71,118465
196,2023-09-06 14:25:00,185.71,185.9,185.71,185.88,561610
197,2023-09-06 14:30:00,185.91,186.04,185.86,185.9,259543
198,2023-09-06 14:35:00,185.9,185.97,185.88,185.93,476626
199,2023-09-06 14:40:00,185.93,185.99,185.88,185.99,118658
200,2023-09-06 14:45:00,186.0,186.08,185.98,186.07,123051
201,2023-09-06 14:50:00,186.06,186.18,186.06,186.14,218219
202,2023-09-06 14:55:00,186.15,186.15,185.95,186.01,248932
203,2023-09-06 15:00:00,186.01,186.04,185.86,185.88,290677
204,2023-09-06 15:05:00,185.88,185.95,185.81,185.93,227327
205,2023-09-06 15:10:00,185.93,186.09,185.89,186.08,122523
206,2023-09-06 15:15:00,186.08,186.2,186.08,186.12,187076
207,2023-09-06 15:20:00,186.13,186.18,186.06,186.1,163415
208,2023-09-06 15:25:00,186.09,186.1,185.97,186.02,292234
209,2023-09-06 15:30:00,186.02,186.15,185.99,186.15,751454
210,2023-09-06 15:35:00,186.15,186.2,186.1,186.12,237232
211,2023-09-06 15:40:00,186.12,186.18,186.07,186.12,222109
212,2023-09-06 15:45:00,186.12,186.18,186.04,186.16,519967
213,2023-09-06 15:50:00,186.17,186.25,186.03,186.12,586156
214,2023-09-06 15:55:00,186.13,186.28,186.1,186.19,1667118
215,2023-09-07 09:30:00,185.27,185.28,184.87,185.14,1262059
216,2023-09-07 09:35:00,185.14,185.21,184.73,184.84,445456
217,2023-09-07 09:40:00,184.85,184.93,184.55,184.55,526492
218,2023-09-07 09:45:00,184.58,184.58,184.3,184.49,384287
219,2023-09-07 09:50:00,184.28,184.38,184.02,184.04,624661
220,2023-09-07 09:55:00,184.04,184.04,183.85,183.9,514704
221,2023-09-07 10:00:00,183.85,183.85,183.64,183.68,407163
222,2023-09-07 10:05:00,183.7,183.87,183.66,183.76,619780
223,2023-09-07 10:10:00,183.77,183.98,183.75,183.86,491892
224,2023-09-07 10:15:00,183.85,184.03,183.79,183.82,523228
225,2023-09-07 10:20:00,183.82,183.89,183.59,183.62,445950
226,2023-09-07 10:25:00,183.68,183.87,183.61,183.78,223751
227,2023-09-07 10:30:00,183.85,183.94,183.64,183.65,321680
228,2023-09-07 10:35:00,183.65,183.99,183.63,183.96,411890
229,2023-09-07 10:40:00,183.96,184.33,183.93,184.22,467472
230,2023-09-07 10:45:00,184.21,184.33,184.11,184.13,347928
231,2023-09-07 10:50:00,184.14,184.15,183.86,183.92,164674
232,2023-09-07 10:55:00,183.93,184.08,183.87,184.0,122900
233,2023-09-07 11:00:00,184.03,184.19,184.02,184.15,200578
234,2023-09-07 11:05:00,184.14,184.2,184.0,184.04,185735
235,2023-09-07 11:10:00,184.06,184.12,183.88,183.91,186990
236,2023-09-07 11:15:00,183.91,184.01,183.81,184.0,201761
237,2023-09-07 11:20:00,184.0,184.1,183.93,183.98,405764
238,2023-09-07 11:25:00,183.97,184.06,183.9,183.93,382740
239,2023-09-07 11:30:00,183.92,184.19,183.92,184.16,200863
240,2023-09-07 11:35:00,184.21,184.25,184.12,184.15,172002
241,2023-09-07 11:40:00,184.14,184.15,183.98,184.03,263175
242,2023-09-07 11:45:00,184.02,184.06,183.91,183.91,165133
243,2023-09-07 11:50:00,183.9,183.93,183.84,183.84,399414
244,2023-09-07 11:55:00,183.85,183.87,183.79,183.85,127293
245,2023-09-07 12:00:00,183.84,184.07,183.82,184.01,165724
246,2023-09-07 12:05:00,184.0,184.14,183.98,184.05,172615
247,2023-09-07 12:10:00,184.05,184.1,183.97,184.05,98741
248,2023-09-07 12:15:00,184.07,184.28,184.07,184.18,246660
249,2023-09-07 12:20:00,184.19,184.24,184.02,184.24,176214
250,2023-09-07 12:25:00,184.23,184.36,184.23,184.25,449205
251,2023-09-07 12:30:00,184.25,184.36,184.25,184.36,451398
252,2023-09-07 12:35:00,184.36,184.38,184.27,184.3,130101
253,2023-09-07 12:40:00,184.3,184.3,184.09,184.1,142821
254,2023-09-07 12:45:00,184.09,184.16,184.02,184.03,104499
255,2023-09-07 12:50:00,184.04,184.17,184.0,184.15,233297
256,2023-09-07 12:55:00,184.15,184.22,184.09,184.1,152781
257,2023-09-07 13:00:00,184.1,184.29,184.08,184.23,183646
258,2023-09-07 13:05:00,184.22,184.27,184.07,184.14,171257
259,2023-09-07 13:10:00,184.15,184.24,184.13,184.23,117437
260,2023-09-07 13:15:00,184.23,184.52,184.16,184.49,323258
261,2023-09-07 13:20:00,184.5,184.56,184.41,184.46,185186
262,2023-09-07 13:25:00,184.46,184.53,184.37,184.48,78683
263,2023-09-07 13:30:00,184.49,184.54,184.39,184.4,198899
264,2023-09-07 13:35:00,184.36,184.45,184.32,184.45,151606
265,2023-09-07 13:40:00,184.43,184.5,184.36,184.43,153616
266,2023-09-07 13:45:00,184.43,184.49,184.37,184.4,146310
267,2023-09-07 13:50:00,184.41,184.53,184.38,184.52,133944
268,2023-09-07 13:55:00,184.51,184.57,184.48,184.5,148759
269,2023-09-07 14:00:00,184.5,184.63,184.5,184.6,150728
270,2023-09-07 14:05:00,184.61,184.64,184.5,184.55,227665
271,2023-09-07 14:10:00,184.55,184.61,184.5,184.54,169384
272,2023-09-07 14:15:00,184.54,184.58,184.46,184.46,384167
273,2023-09-07 14:20:00,184.46,184.48,184.38,184.41,123943
274,2023-09-07 14:25:00,184.41,184.45,184.29,184.29,145312
275,2023-09-07 14:30:00,184.29,184.39,184.25,184.32,119356
276,2023-09-07 14:35:00,184.32,184.37,184.29,184.31,152524
277,2023-09-07 14:40:00,184.37,184.46,184.3,184.4,189824
278,2023-09-07 14:45:00,184.4,184.43,184.3,184.39,151838
279,2023-09-07 14:50:00,184.38,184.42,184.35,184.42,407020
280,2023-09-07 14:55:00,184.41,184.49,184.38,184.43,148085
281,2023-09-07 15:00:00,184.43,184.48,184.32,184.35,142117
282,2023-09-07 15:05:00,184.27,184.35,184.2,184.26,178218
283,2023-09-07 15:10:00,184.26,184.52,184.26,184.52,155990
284,2023-09-07 15:15:00,184.52,184.55,184.46,184.5,198112
285,2023-09-07 15:20:00,184.51,184.53,184.42,184.43,120183
286,2023-09-07 15:25:00,184.38,184.49,184.36,184.49,175732
287,2023-09-07 15:30:00,184.49,184.49,184.38,184.38,235120
288,2023-09-07 15:35:00,184.35,184.4,184.33,184.34,283660
289,2023-09-07 15:40:00,184.34,184.48,184.32,184.48,226523
290,2023-09-07 15:45:00,184.48,184.57,184.44,184.53,377829
291,2023-09-07 15:50:00,184.53,184.67,184.3,184.43,606852
292,2023-09-07 15:55:00,184.42,184.46,184.28,184.37,1587186
293,2023-09-08 09:30:00,184.56,184.83,183.99,184.39,846246
294,2023-09-08 09:35:00,184.39,184.58,184.01,184.08,448880
295,2023-09-08 09:40:00,184.17,184.23,183.78,183.88,571457
296,2023-09-08 09:45:00,183.89,183.89,183.59,183.87,843755
297,2023-09-08 09:50:00,183.88,183.9,183.54,183.57,381291
298,2023-09-08 09:55:00,183.57,183.8,183.45,183.8,354221
299,2023-09-08 10:00:00,183.81,184.27,183.77,184.21,461212
300,2023-09-08 10:05:00,184.22,184.52,184.11,184.2,311776
301,2023-09-08 10:10:00,184.2,184.43,184.18,184.38,221229
302,2023-09-08 10:15:00,184.39,184.62,184.39,184.5,217354
303,2023-09-08 10:20:00,184.51,184.6,184.35,184.51,683815
304,2023-09-08 10:25:00,184.52,184.53,184.32,184.34,226197
305,2023-09-08 10:30:00,184.35,184.43,184.04,184.13,220008
306,2023-09-08 10:35:00,184.15,184.38,184.14,184.27,156690
307,2023-09-08 10:40:00,184.11,184.3,184.07,184.21,159746
308,2023-09-08 10:45:00,184.2,184.34,184.13,184.33,137024
309,2023-09-08 10:50:00,184.32,184.49,184.27,184.41,160776
310,2023-09-08 10:55:00,184.39,184.45,184.14,184.14,116850
311,2023-09-08 11:00:00,184.13,184.48,184.09,184.44,232950
312,2023-09-08 11:05:00,184.43,184.51,184.27,184.29,502326
313,2023-09-08 11:10:00,184.29,184.62,184.27,184.59,120772
314,2023-09-08 11:15:00,184.59,184.64,184.54,184.57,97484
315,2023-09-08 11:20:00,184.57,184.6,184.5,184.51,74503
316,2023-09-08 11:25:00,184.51,184.61,184.49,184.53,112129
317,2023-09-08 11:30:00,184.53,184.63,184.5,184.62,196734
318,2023-09-08 11:35:00,184.62,184.64,184.51,184.63,81645
319,2023-09-08 11:40:00,184.63,184.64,184.51,184.51,98874
320,2023-09-08 11:45:00,184.46,184.56,184.45,184.47,105678
321,2023-09-08 11:50:00,184.47,184.5,184.39,184.45,92270
322,2023-09-08 11:55:00,184.46,184.49,184.36,184.4,115740
323,2023-09-08 12:00:00,184.41,184.42,184.26,184.35,190125
324,2023-09-08 12:05:00,184.35,184.45,184.34,184.38,99275
325,2023-09-08 12:10:00,184.39,184.49,184.37,184.49,108475
326,2023-09-08 12:15:00,184.5,184.65,184.5,184.63,229174
327,2023-09-08 12:20:00,184.64,184.7,184.55,184.65,286931
328,2023-09-08 12:25:00,184.65,184.65,184.46,184.53,105605
329,2023-09-08 12:30:00,184.52,184.52,184.34,184.44,267151
330,2023-09-08 12:35:00,184.44,184.51,184.38,184.46,172276
331,2023-09-08 12:40:00,184.46,184.58,184.46,184.55,92201
332,2023-09-08 12:45:00,184.56,184.59,184.42,184.44,84701
333,2023-09-08 12:50:00,184.44,184.44,184.33,184.34,138005
334,2023-09-08 12:55:00,184.35,184.43,184.33,184.43,356610
335,2023-09-08 13:00:00,184.43,184.43,184.21,184.29,161409
336,2023-09-08 13:05:00,184.29,184.31,184.22,184.27,88166
337,2023-09-08 13:10:00,184.27,184.4,184.24,184.38,710022
338,2023-09-08 13:15:00,184.38,184.48,184.37,184.48,93112
339,2023-09-08 13:20:00,184.48,184.56,184.43,184.43,130902
340,2023-09-08 13:25:00,184.41,184.42,184.3,184.4,117113
341,2023-09-08 13:30:00,184.4,184.48,184.35,184.38,152616
342,2023-09-08 13:35:00,184.38,184.46,184.34,184.43,154971
343,2023-09-08 13:40:00,184.43,184.49,184.36,184.4,78548
344,2023-09-08 13:45:00,184.4,184.45,184.35,184.37,59087
345,2023-09-08 13:50:00,184.37,184.38,184.26,184.26,0
346,2023-09-08 13:55:00,184.27,184.39,184.27,184.38,12559936
347,2023-09-08 14:00:00,184.45,184.51,184.38,184.5,88313
348,2023-09-08 14:05:00,184.51,184.51,184.41,184.46,80393
349,2023-09-08 14:10:00,184.46,184.46,184.08,184.11,309797
350,2023-09-08 14:15:00,184.09,184.12,184.03,184.08,433377
351,2023-09-08 14:20:00,184.08,184.16,184.04,184.12,160098
352,2023-09-08 14:25:00,184.13,184.18,184.06,184.14,57848
353,2023-09-08 14:30:00,184.14,184.14,184.05,184.07,73153
354,2023-09-08 14:35:00,184.07,184.17,183.98,183.99,347600
355,2023-09-08 14:40:00,183.99,184.18,183.98,184.15,256624
356,2023-09-08 14:45:00,184.15,184.18,184.07,184.13,55838
357,2023-09-08 14:50:00,184.13,184.22,184.12,184.13,81590
358,2023-09-08 14:55:00,184.13,184.15,184.1,184.12,67686
359,2023-09-08 15:00:00,184.12,184.12,183.94,183.99,169656
360,2023-09-08 15:05:00,183.99,184.11,183.98,184.02,114580
361,2023-09-08 15:10:00,184.03,184.12,184.01,184.11,93127
362,2023-09-08 15:15:00,184.1,184.1,184.04,184.06,131159
363,2023-09-08 15:20:00,184.06,184.07,183.97,184.05,193977
364,2023-09-08 15:25:00,184.04,184.1,183.99,184.01,118240
365,2023-09-08 15:30:00,184.01,184.15,183.97,184.05,213043
366,2023-09-08 15:35:00,184.04,184.06,183.89,183.93,207757
367,2023-09-08 15:40:00,183.92,184.01,183.89,184.0,250110
368,2023-09-08 15:45:00,184.0,184.01,183.88,183.92,347415
369,2023-09-08 15:50:00,183.93,183.97,183.81,183.82,703628
370,2023-09-08 15:55:00,183.81,184.07,183.81,183.98,1324528
371,2023-09-11 09:30:00,185.26,185.59,185.1,185.21,1182683
372,2023-09-11 09:35:00,185.22,185.69,185.22,185.63,453226
373,2023-09-11 09:40:00,185.63,185.72,185.14,185.25,447093
374,2023-09-11 09:45:00,185.25,185.28,184.85,184.99,422230
375,2023-09-11 09:50:00,185.0,185.02,184.7,184.86,213305
376,2023-09-11 09:55:00,184.87,184.89,184.4,184.46,223746
377,2023-09-11 10:00:00,184.46,184.62,184.36,184.37,369757
378,2023-09-11 10:05:00,184.37,184.58,184.34,184.58,391023
379,2023-09-11 10:10:00,184.6,184.79,184.5,184.74,208382
380,2023-09-11 10:15:00,184.73,185.06,184.71,185.05,436466
381,2023-09-11 10:20:00,185.07,185.35,185.02,185.3,295754
382,2023-09-11 10:25:00,185.3,185.56,185.3,185.42,309028
383,2023-09-11 10:30:00,185.41,185.41,185.08,185.14,154958
384,2023-09-11 10:35:00,185.13,185.22,185.03,185.14,237140
385,2023-09-11 10:40:00,185.15,185.26,185.05,185.15,78081
386,2023-09-11 10:45:00,185.16,185.22,185.11,185.14,159233
387,2023-09-11 10:50:00,185.19,185.23,185.07,185.07,69406
388,2023-09-11 10:55:00,185.07,185.12,184.87,184.93,128168
389,2023-09-11 11:00:00,184.92,184.93,184.72,184.74,160478
390,2023-09-11 11:05:00,184.83,184.89,184.74,184.76,115235
391,2023-09-11 11:10:00,184.75,184.84,184.7,184.84,113176
392,2023-09-11 11:15:00,184.83,184.83,184.7,184.75,74633
393,2023-09-11 11:20:00,184.74,184.77,184.63,184.74,92266
394,2023-09-11 11:25:00,184.73,184.85,184.72,184.73,214151
395,2023-09-11 11:30:00,184.72,184.73,184.58,184.6,74282
396,2023-09-11 11:35:00,184.6,184.65,184.54,184.56,120215
397,2023-09-11 11:40:00,184.55,184.64,184.34,184.42,253381
398,2023-09-11 11:45:00,184.42,184.51,184.38,184.47,214318
399,2023-09-11 11:50:00,184.46,184.57,184.4,184.52,117024
400,2023-09-11 11:55:00,184.53,184.54,184.43,184.5,97599
401,2023-09-11 12:00:00,184.5,184.57,184.44,184.51,82767
402,2023-09-11 12:05:00,184.5,184.73,184.48,184.65,184233
403,2023-09-11 12:10:00,184.65,184.7,184.6,184.6,311372
404,2023-09-11 12:15:00,184.6,184.74,184.56,184.57,223723
405,2023-09-11 12:20:00,184.57,184.71,184.55,184.66,59379
406,2023-09-11 12:25:00,184.66,184.78,184.65,184.75,130803
407,2023-09-11 12:30:00,184.76,184.82,184.71,184.77,85905
408,2023-09-11 12:35:00,184.78,184.79,184.68,184.7,60655
409,2023-09-11 12:40:00,184.69,184.73,184.63,184.64,0
410,2023-09-11 12:45:00,184.63,184.69,184.6,184.68,8800415
411,2023-09-11 12:50:00,184.67,184.7,184.58,184.65,68588
412,2023-09-11 12:55:00,184.65,184.7,184.64,184.69,38464
413,2023-09-11 13:00:00,184.68,184.69,184.58,184.69,84159
414,2023-09-11 13:05:00,184.68,184.69,184.55,184.68,168428
415,2023-09-11 13:10:00,184.68,184.76,184.65,184.66,115944
416,2023-09-11 13:15:00,184.66,184.79,184.65,184.78,219934
417,2023-09-11 13:20:00,184.79,184.9,184.76,184.88,97266
418,2023-09-11 13:25:00,184.88,184.96,184.85,184.95,149053
419,2023-09-11 13:30:00,184.96,185.04,184.89,184.97,131910
420,2023-09-11 13:35:00,184.98,185.03,184.95,185.0,145384
421,2023-09-11 13:40:00,185.0,185.01,184.84,184.84,86795
422,2023-09-11 13:45:00,184.85,184.86,184.76,184.76,335677
423,2023-09-11 13:50:00,184.76,184.85,184.75,184.75,151271
424,2023-09-11 13:55:00,184.76,184.77,184.67,184.75,120950
425,2023-09-11 14:00:00,184.68,184.74,184.65,184.65,151412
426,2023-09-11 14:05:00,184.65,184.68,184.56,184.59,133560
427,2023-09-11 14:10:00,184.58,184.67,184.56,184.64,137050
428,2023-09-11 14:15:00,184.63,184.65,184.55,184.61,319844
429,2023-09-11 14:20:00,184.62,184.63,184.52,184.52,233622
430,2023-09-11 14:25:00,184.52,184.53,184.43,184.52,145578
431,2023-09-11 14:30:00,184.51,184.59,184.5,184.55,93807
432,2023-09-11 14:35:00,184.56,184.59,184.5,184.51,170859
433,2023-09-11 14:40:00,184.52,184.52,184.46,184.51,58065
434,2023-09-11 14:45:00,184.51,184.55,184.49,184.53,92094
435,2023-09-11 14:50:00,184.53,184.54,184.46,184.52,127060
436,2023-09-11 14:55:00,184.51,184.51,184.4,184.43,80490
437,2023-09-11 15:00:00,184.43,184.49,184.41,184.44,72654
438,2023-09-11 15:05:00,184.45,184.51,184.45,184.51,82863
439,2023-09-11 15:10:00,184.5,184.51,184.37,184.42,372300
440,2023-09-11 15:15:00,184.41,184.42,184.34,184.37,294498
441,2023-09-11 15:20:00,184.37,184.48,184.37,184.46,135182
442,2023-09-11 15:25:00,184.46,184.51,184.43,184.48,140315
443,2023-09-11 15:30:00,184.48,184.6,184.47,184.55,412851
444,2023-09-11 15:35:00,184.54,184.55,184.5,184.52,398900
445,2023-09-11 15:40:00,184.52,184.58,184.46,184.48,242594
446,2023-09-11 15:45:00,184.48,184.48,184.37,184.38,353990
447,2023-09-11 15:50:00,184.38,184.38,184.2,184.25,629552
448,2023-09-11 15:55:00,184.25,184.41,184.21,184.39,1017085
449,2023-09-12 09:30:00,184.04,184.3,183.74,184.29,704198
